Area_code,Area_name,Total_Population,Total_active_population,bias,Map_bias
26007, Atil,626,6,0.990415335,99.04153355
26008, Bacadéhuachi,979,2,0.997957099,99.79570991
26009, Bacanora,759,3,0.996047431,99.60474308
26010, Bacerac,1221,9,0.992628993,99.26289926
26011, Bacoachi,1475,14,0.990508475,99.05084746
26012, Bácum,23151,217,0.990626755,99.06267548
26013, Banámichi,1825,25,0.98630137,98.63013699
26014, Baviácora,3191,28,0.991225321,99.12253212
26015, Bavispe,1169,22,0.981180496,98.11804962
26071, Benito Juárez,21692,216,0.990042412,99.00424119
26016, Benjamín Hill,4988,77,0.984562951,98.45629511
26017, Caborca,89122,3339,0.962534503,96.25345033
26018, Cajeme,436484,9126,0.979092017,97.90920171
26019, Cananea,39451,841,0.978682416,97.86824162
26020, Carbó,4946,56,0.988677719,98.86777194
26022, Cucurpe,863,148,0.828505214,82.85052144
26023, Cumpas,5829,79,0.986447075,98.6447075
26024, Divisaderos,753,16,0.97875166,97.875166
26025, Empalme,51431,1065,0.979292645,97.92926445
26026, Etchojoa,61309,443,0.992774307,99.27743072
26027, Fronteras,9041,116,0.987169561,98.71695609
26070, General Plutarco Elías Calles,13627,334,0.975489836,97.54898364
26028, Granados,1009,14,0.986124876,98.61248761
26029, Guaymas,156863,4215,0.973129419,97.31294187
26030, Hermosillo,936263,28706,0.969339812,96.93398116
26031, Huachinera,1186,29,0.975548061,97.55480607
26032, Huásabas,888,11,0.987612613,98.76126126
26033, Huatabampo,77682,910,0.988285575,98.82855745
26034, Huépac,943,19,0.979851538,97.98515376
26035, Imuris,12536,203,0.983806637,98.38066369
26021, La Colorada,1848,28,0.984848485,98.48484848
26036, Magdalena,33049,722,0.978153651,97.81536506
26037, Mazatán,1101,19,0.982742961,98.27429609
26038, Moctezuma,5173,90,0.982601972,98.26019718
26039, Naco,5774,124,0.97852442,97.85244198
26040, Nácori Chico,1531,14,0.99085565,99.08556499
26041, Nacozari de García,14369,543,0.962210314,96.22103139
26042, Navojoa,164387,3525,0.978556699,97.85566985
26043, Nogales,264782,5995,0.977358733,97.73587328
26044, Ónavas,365,3,0.991780822,99.17808219
26045, Opodepe,2438,44,0.98195242,98.195242
26046, Oquitoa,496,5,0.989919355,98.99193548
26047, Pitiquito,9122,279,0.969414602,96.94146021
26048, Puerto Peñasco,62689,3915,0.937548852,93.75488523
26049, Quiriego,3090,11,0.996440129,99.64401294
26050, Rayón,1496,15,0.989973262,98.9973262
26051, Rosario,4830,51,0.989440994,98.94409938
26052, Sahuaripa,5257,90,0.98287997,98.28799696
26053, San Felipe de Jesús,369,2,0.994579946,99.45799458
26072, San Ignacio Río Muerto,14279,95,0.993346873,99.3346873
26054, San Javier,537,6,0.988826816,98.88268156
26055, San Luis Río Colorado,199021,5309,0.973324423,97.33244231
26056, San Miguel de Horcasitas,10729,94,0.991238699,99.12386989
26057, San Pedro de la Cueva,1458,30,0.979423868,97.94238683
26058, Santa Ana,16203,422,0.97395544,97.39554404
26059, Santa Cruz,1835,34,0.98147139,98.14713896
26060, Sáric,2058,31,0.984936832,98.49368319
26061, Soyopa,1368,100,0.926900585,92.69005848
26062, Suaqui Grande,1114,7,0.993716338,99.37163375
26063, Tepache,1178,11,0.990662139,99.06621392
26064, Trincheras,1381,14,0.989862419,98.98624185
26065, Tubutama,1473,9,0.99389002,99.38900204
26066, Ures,8548,123,0.985610669,98.56106692
26067, Villa Hidalgo,1429,14,0.990202939,99.02029391
26068, Villa Pesqueira,1043,38,0.963566635,96.35666347
26069, Yécora,4793,30,0.993740872,99.37408721
27001, Balancán,58524,610,0.989576926,98.95769257
27002, Cárdenas,243229,3884,0.984031509,98.40315094
27003, Centla,107731,1445,0.986586962,98.6586962
27004, Centro,683607,19180,0.971942944,97.19429438
27005, Comalcalco,214877,2919,0.986415484,98.64154842
27006, Cunduacán,137257,1769,0.987111768,98.71117684
27007, Emiliano Zapata,32181,1012,0.968552873,96.85528728
27008, Huimanguillo,190885,2838,0.98513241,98.51324096
27009, Jalapa,37749,665,0.982383639,98.23836393
27010, Jalpa de Méndez,91185,1289,0.985863903,98.58639031
27011, Jonuta,30798,272,0.991168258,99.11682577
27012, Macuspana,158601,2250,0.985813456,98.58134564
27013, Nacajuca,150300,3068,0.979587492,97.95874917
27014, Paraíso,96741,1949,0.979853423,97.98534231
27015, Tacotalpa,47905,674,0.985930487,98.59304874
27016, Teapa,58718,894,0.984774686,98.47746858
27017, Tenosique,62310,1172,0.98119082,98.11908201
28001, Abasolo,9822,109,0.988902464,98.89024639
28002, Aldama,28725,307,0.989312446,98.93124456
28003, Altamira,269790,8065,0.970106379,97.0106379
28004, Antiguo Morelos,8850,75,0.991525424,99.15254237
28005, Burgos,4256,43,0.989896617,98.98966165
28006, Bustamante,7542,46,0.993900822,99.39008221
28007, Camargo,16546,492,0.970264717,97.02647165
28008, Casas,4143,19,0.995413951,99.54139512
28009, Ciudad Madero,205933,6953,0.966236592,96.62365915
28010, Cruillas,1671,15,0.991023339,99.10233393
28021, El Mante,106144,1846,0.982608532,98.26085318
28011, Gómez Farías,8288,87,0.989502896,98.95028958
28012, González,41470,581,0.985989872,98.59898722
28013, Güémez,15032,196,0.98696115,98.69611495
28014, Guerrero,3803,92,0.975808572,97.58085722
28015, Gustavo Díaz Ordaz,15677,463,0.970466288,97.04662882
28016, Hidalgo,17012,186,0.989066541,98.90665413
28017, Jaumave,15994,146,0.990871577,99.08715768
28018, Jiménez,6375,91,0.98572549,98.57254902
28019, Llera,14645,192,0.986889723,98.68897235
28020, Mainero,2048,12,0.994140625,99.4140625
28022, Matamoros,541979,19428,0.964153593,96.41535927
28023, Méndez,4280,24,0.994392523,99.43925234
28024, Mier,6385,168,0.973688332,97.3688332
28025, Miguel Alemán,26237,871,0.966802607,96.6802607
28026, Miquihuana,3704,19,0.99487041,99.48704104
28027, Nuevo Laredo,425058,15582,0.963341473,96.33414734
28028, Nuevo Morelos,3810,72,0.981102362,98.11023622
28029, Ocampo,13190,260,0.980288097,98.0288097
28030, Padilla,13618,326,0.976061096,97.60610956
28031, Palmillas,1917,20,0.989567032,98.95670318
28032, Reynosa,704767,30098,0.957293687,95.72936871
28033, Río Bravo,132484,4183,0.968426376,96.8426376
28034, San Carlos,7411,26,0.996491702,99.64917015
28035, San Fernando,51405,807,0.984301138,98.4301138
28036, San Nicolás,926,10,0.989200864,98.92008639
28037, Soto la Marina,23673,308,0.986989397,98.69893972
28038, Tampico,297562,10862,0.963496683,96.3496683
28039, Tula,28230,225,0.992029756,99.20297556
28040, Valle Hermoso,60055,1152,0.980817584,98.08175839
28041, Victoria,349688,12010,0.965655098,96.56550983
28042, Villagrán,5361,40,0.992538705,99.25387055
28043, Xicoténcatl,22229,383,0.982770255,98.27702551
29022, Acuamanala de Miguel Hidalgo,6432,119,0.981498756,98.14987562
29001, Amaxac de Guerrero,11403,226,0.980180654,98.01806542
29002, Apetatitlán de Antonio Carvajal,16003,402,0.97487971,97.48797101
29005, Apizaco,80725,2751,0.965921338,96.59213379
29003, Atlangatepec,7087,55,0.992239311,99.22393114
29004, Atltzayanca,18111,102,0.994368064,99.43680636
29045, Benito Juárez,6211,70,0.988729673,98.87296732
29006, Calpulalpan,51172,752,0.985304463,98.53044634
29010, Chiautempan,73215,2107,0.971221744,97.12217442
29018, Contla de Juan Cuamatzi,38579,1279,0.966847249,96.68472485
29008, Cuapiaxtla,16222,251,0.984527185,98.45271853
29009, Cuaxomulco,5928,105,0.982287449,98.22874494
29007, El Carmen Tequexquitla,17332,253,0.985402723,98.54027233
29046, Emiliano Zapata,4951,57,0.988487174,98.84871743
29012, Españita,9416,152,0.983857264,98.38572642
29013, Huamantla,98764,1759,0.982189867,98.21898668
29014, Hueyotlipan,15190,246,0.983805135,98.3805135
29015, Ixtacuixtla de Mariano Matamoros,38970,566,0.985476007,98.54760072
29016, Ixtenco,7504,120,0.984008529,98.40085288
29048, La Magdalena Tlaltelulco,19036,343,0.981981509,98.19815087
29047, Lázaro Cárdenas,3534,70,0.980192417,98.01924165
29017, Mazatecochco de José María Morelos,11592,130,0.988785369,98.87853692
29011, Muñoz de Domingo Arenas,4755,72,0.984858044,98.48580442
29021, Nanacamilpa de Mariano Arista,18686,267,0.985711228,98.57112277
29023, Natívitas,26309,583,0.977840283,97.78402828
29024, Panotla,28357,582,0.979475967,97.94759671
29041, Papalotla de Xicohténcatl,33499,589,0.982417386,98.24173856
29049, San Damián Texóloc,5884,307,0.947824609,94.78246091
29050, San Francisco Tetlanohcan,11761,215,0.981719242,98.17192416
29051, San Jerónimo Zacualpan,4092,121,0.970430108,97.04301075
29052, San José Teacalco,6436,93,0.985550031,98.55500311
29053, San Juan Huactzinco,7688,131,0.982960458,98.29604579
29054, San Lorenzo Axocomanitla,5689,177,0.968887326,96.88873264
29055, San Lucas Tecopilco,3077,30,0.990250244,99.02502437
29025, San Pablo del Monte,82688,1237,0.985040151,98.50401509
29020, Sanctórum de Lázaro Cárdenas,9432,127,0.986535199,98.65351993
29056, Santa Ana Nopalucan,7952,142,0.982142857,98.21428571
29057, Santa Apolonia Teacalco,4636,97,0.97907679,97.90767903
29058, Santa Catarina Ayometla,9463,186,0.9803445,98.03444996
29059, Santa Cruz Quilehtla,7750,171,0.977935484,97.79354839
29026, Santa Cruz Tlaxcala,24116,400,0.983413501,98.34135014
29060, Santa Isabel Xiloxoxtla,5443,125,0.977034723,97.70347235
29027, Tenancingo,12974,194,0.985047017,98.50470171
29028, Teolocholco,25257,584,0.976877697,97.68776973
29019, Tepetitla de Lardizábal,22274,521,0.9766095,97.66094999
29029, Tepeyanco,13328,231,0.982668067,98.26680672
29030, Terrenate,15475,154,0.990048465,99.00484653
29031, Tetla de la Solidaridad,35284,761,0.978432151,97.84321505
29032, Tetlatlahuca,13561,256,0.981122336,98.11223361
29033, Tlaxcala,99896,3482,0.965143749,96.51437495
29034, Tlaxco,45438,514,0.988687882,98.86878824
29035, Tocatlán,6294,59,0.990625993,99.0625993
29036, Totolac,22529,671,0.970216166,97.02161658
29038, Tzompantepec,18006,551,0.969399089,96.93990892
29039, Xaloztoc,25607,429,0.983246768,98.32467685
29040, Xaltocan,10601,148,0.986039053,98.60390529
29042, Xicohtzinco,14197,244,0.98281327,98.28132704
29043, Yauhquemehcan,42242,1074,0.974575067,97.45750675
29044, Zacatelco,45717,1058,0.976857624,97.68576241
29037, Ziltlaltépec de Trinidad Sánchez Santos,9207,104,0.988704247,98.87042468
30001, Acajete,9701,83,0.991444181,99.1444181
30002, Acatlán,3441,34,0.990119151,99.01191514
30003, Acayucan,80815,965,0.988059147,98.80591474
30004, Actopan,41742,662,0.984140674,98.41406737
30005, Acula,5253,56,0.989339425,98.93394251
30006, Acultzingo,23100,384,0.983376623,98.33766234
30204, Agua Dulce,44104,558,0.987348086,98.73480863
30160, Álamo Temapache,107270,1222,0.988608185,98.8608185
30008, Alpatláhuac,10338,61,0.994099439,99.4099439
30009, Alto Lucero de Gutiérrez Barrios,28184,686,0.975659949,97.56599489
30010, Altotonga,64234,625,0.99026995,99.02699505
30011, Alvarado,57035,1428,0.974962742,97.49627422
30012, Amatitlán,7866,88,0.988812611,98.88126112
30014, Amatlán de los Reyes,46955,812,0.982706847,98.2706847
30015, Angel R. Cabada,33839,669,0.980229912,98.02299122
30017, Apazapan,4709,101,0.978551709,97.85517095
30018, Aquila,1978,1,0.999494439,99.94944388
30019, Astacinga,6909,87,0.987407729,98.7407729
30020, Atlahuilco,11577,126,0.989116351,98.91163514
30021, Atoyac,23461,455,0.980606112,98.06061123
30022, Atzacan,22651,239,0.989448589,98.94485895
30023, Atzalan,49180,480,0.990239935,99.02399349
30025, Ayahualulco,27217,318,0.988316126,98.8316126
30026, Banderilla,25993,574,0.977917132,97.79171315
30027, Benito Juárez,16120,157,0.990260546,99.02605459
30028, Boca del Río,144550,5632,0.961037703,96.10377032
30029, Calcahualco,13701,114,0.991679439,99.16794395
30007, Camarón de Tejeda,6538,46,0.992964209,99.29642092
30030, Camerino Z. Mendoza,41835,933,0.9776981,97.76980997
30208, Carlos A. Carrillo,23376,306,0.986909651,98.69096509
30031, Carrillo Puerto,18888,163,0.991370182,99.13701821
30157, Castillo de Teayo,20145,263,0.986944651,98.69446513
30032, Catemaco,49451,485,0.990192312,99.01923116
30033, Cazones de Herrera,24421,238,0.990254289,99.02542893
30034, Cerro Azul,25011,455,0.981808004,98.18080045
30054, Chacaltianguis,11461,89,0.992234535,99.22345345
30055, Chalma,13527,92,0.993198788,99.31987876
30056, Chiconamel,6610,60,0.990922844,99.09228442
30057, Chiconquiaco,13881,64,0.995389381,99.53893812
30058, Chicontepec,53858,532,0.990122173,99.01221731
30059, Chinameca,22638,142,0.993727361,99.37273611
30060, Chinampa de Gorostiza,16283,114,0.992998833,99.29988331
30062, Chocamán,20839,138,0.993377801,99.33778012
30063, Chontla,13359,54,0.995957781,99.59577813
30064, Chumatlán,4008,26,0.993512974,99.35129741
30035, Citlaltépetl,11165,76,0.993193014,99.31930139
30036, Coacoatzintla,11018,81,0.992648394,99.26483935
30037, Coahuitlán,8176,59,0.992783757,99.27837573
30038, Coatepec,93911,1657,0.982355635,98.23556346
30039, Coatzacoalcos,310698,7298,0.976510953,97.65109528
30040, Coatzintla,55016,805,0.985367893,98.5367893
30041, Coetzala,2355,49,0.979193206,97.91932059
30042, Colipa,5743,139,0.975796622,97.5796622
30043, Comapa,19876,221,0.988881063,98.88810626
30044, Córdoba,204721,6049,0.970452469,97.04524695
30045, Cosamaloapan de Carpio,54737,863,0.984233699,98.42336993
30046, Cosautlán de Carvajal,16167,550,0.965980083,96.59800829
30047, Coscomatepec,59471,445,0.992517361,99.25173614
30048, Cosoleacaque,130903,2414,0.981558864,98.15588642
30049, Cotaxtla,22050,462,0.979047619,97.9047619
30050, Coxquihui,16333,118,0.992775363,99.27753628
30051, Coyutla,23096,186,0.991946657,99.19466574
30052, Cuichapa,11869,197,0.98340214,98.340214
30053, Cuitláhuac,28075,382,0.986393589,98.63935886
30205, El Higo,19402,261,0.986547779,98.65477786
30065, Emiliano Zapata,85489,1835,0.97853525,97.85352501
30066, Espinal,26830,405,0.984904957,98.49049571
30067, Filomeno Mata,19179,100,0.994785964,99.47859638
30068, Fortín,66372,1767,0.973377328,97.33773278
30069, Gutiérrez Zamora,24085,445,0.98152377,98.152377
30070, Hidalgotitlán,18275,567,0.968974008,96.89740082
30071, Huatusco,59920,607,0.989869826,98.98698264
30072, Huayacocotla,21796,206,0.990548725,99.05487245
30073, Hueyapan de Ocampo,41670,209,0.994984401,99.49844012
30074, Huiloapan de Cuauhtémoc,7293,162,0.977786919,97.7786919
30075, Ignacio de la Llave,16525,273,0.983479576,98.34795764
30076, Ilamatlán,13377,44,0.996710772,99.67107722
30077, Isla,42807,492,0.988506553,98.85065527
30078, Ixcatepec,12379,34,0.997253413,99.7253413
30079, Ixhuacán de los Reyes,11387,76,0.993325722,99.33257223
30083, Ixhuatlán de Madero,50836,947,0.981371469,98.1371469
30080, Ixhuatlán del Café,23132,191,0.99174304,99.17430399
30082, Ixhuatlán del Sureste,15831,192,0.987871897,98.78718969
30081, Ixhuatlancillo,27295,407,0.985088844,98.50888441
30084, Ixmatlahuacan,5574,31,0.994438464,99.44384643
30085, Ixtaczoquitlán,74004,1452,0.980379439,98.03794389
30086, Jalacingo,46794,336,0.992819592,99.28195923
30088, Jalcomulco,5054,64,0.987336763,98.7336763
30089, Jáltipan,38669,472,0.98779384,98.779384
30090, Jamapa,11132,150,0.986525332,98.65253324
30091, Jesús Carranza,28524,267,0.990639462,99.06394615
30093, Jilotepec,16585,230,0.986132047,98.6132047
30169, José Azueta,22709,163,0.992822229,99.28222291
30094, Juan Rodríguez Clara,38367,464,0.987906274,98.79062736
30095, Juchique de Ferrer,15059,259,0.982800983,98.28009828
30016, La Antigua,28682,696,0.97573391,97.57339098
30127, La Perla,28258,53,0.998124425,99.81244249
30096, Landero y Coss,1543,12,0.992222942,99.22229423
30061, Las Choapas,81080,872,0.98924519,98.92451899
30107, Las Minas,2934,28,0.990456714,99.04567144
30132, Las Vigas de Ramírez,20300,207,0.989802956,98.98029557
30097, Lerdo de Tejada,19123,262,0.986299221,98.62992208
30137, Los Reyes,6308,13,0.997939125,99.79391249
30098, Magdalena,3299,44,0.986662625,98.6662625
30099, Maltrata,18327,139,0.992415562,99.24155617
30100, Manlio Fabio Altamirano,23918,420,0.982440003,98.24400033
30101, Mariano Escobedo,38670,564,0.98541505,98.54150504
30102, Martínez de la Torre,108842,2183,0.979943404,97.99434042
30103, Mecatlán,12799,91,0.99289007,99.28900695
30104, Mecayapan,17134,114,0.993346562,99.33465624
30105, Medellín de Bravo,95202,2151,0.977405937,97.74059369
30106, Miahuatlán,4841,88,0.981821938,98.18219376
30108, Minatitlán,144776,3587,0.975223794,97.5223794
30109, Misantla,65761,1182,0.982025821,98.20258208
30110, Mixtla de Altamirano,12125,11,0.999092784,99.90927835
30111, Moloacán,16493,232,0.985933426,98.59334263
30206, Nanchital de Lázaro Cárdenas del Río,29209,631,0.978397069,97.83970694
30112, Naolinco,22835,361,0.984190935,98.4190935
30113, Naranjal,4614,56,0.987863026,98.78630256
30013, Naranjos Amatlán,26843,361,0.986551429,98.65514287
30114, Nautla,10130,246,0.975715696,97.5715696
30115, Nogales,37314,659,0.982339068,98.23390684
30116, Oluta,17027,125,0.992658719,99.26587185
30117, Omealca,23773,315,0.986749674,98.6749674
30118, Orizaba,123182,4313,0.964986768,96.49867675
30119, Otatitlán,5651,76,0.986551053,98.65510529
30120, Oteapan,10343,187,0.981920139,98.19201392
30121, Ozuluama de Mascareñas,22756,129,0.994331165,99.43311654
30122, Pajapan,18051,59,0.996731483,99.6731483
30123, Pánuco,96185,1285,0.986640329,98.66403285
30124, Papantla,159910,2641,0.98348446,98.348446
30126, Paso de Ovejas,33442,614,0.981639854,98.16398541
30125, Paso del Macho,31894,415,0.986988148,98.69881482
30128, Perote,77432,1087,0.985961876,98.59618762
30129, Platón Sánchez,18053,114,0.99368526,99.36852601
30130, Playa Vicente,39327,326,0.99171053,99.17105297
30131, Poza Rica de Hidalgo,189457,4595,0.975746475,97.57464755
30133, Pueblo Viejo,57909,1028,0.98224801,98.22480098
30134, Puente Nacional,23544,390,0.98343527,98.34352701
30135, Rafael Delgado,24127,197,0.991834874,99.18348738
30136, Rafael Lucio,8343,94,0.98873307,98.87330696
30138, Río Blanco,41795,952,0.977222156,97.72221558
30139, Saltabarranca,6126,41,0.993307215,99.33072151
30140, San Andrés Tenejapan,3134,22,0.992980217,99.2980217
30141, San Andrés Tuxtla,162428,1500,0.990765139,99.0765139
30142, San Juan Evangelista,32631,261,0.992001471,99.2001471
30211, San Rafael,30351,437,0.985601792,98.56017924
30212, Santiago Sochiapan,13062,68,0.994794059,99.47940591
30143, Santiago Tuxtla,57085,479,0.991609004,99.16090041
30144, Sayula de Alemán,32400,503,0.984475309,98.44753086
30146, Sochiapa,3925,13,0.996687898,99.66878981
30145, Soconusco,16574,141,0.991492699,99.14926994
30147, Soledad Atzompa,24578,108,0.995605826,99.56058263
30148, Soledad de Doblado,28130,334,0.988126555,98.81265553
30149, Soteapan,34385,188,0.9945325,99.45324996
30150, Tamalín,11631,91,0.992176081,99.21760812
30151, Tamiahua,21902,157,0.992831705,99.28317049
30152, Tampico Alto,11561,81,0.992993686,99.29936857
30153, Tancoco,5795,23,0.996031061,99.60310613
30154, Tantima,11991,87,0.992744558,99.27445584
30155, Tantoyuca,99959,670,0.993297252,99.32972519
30209, Tatahuicapan de Juárez,15044,121,0.991956926,99.19569263
30156, Tatatila,6041,72,0.988081443,98.80814435
30158, Tecolutla,24551,428,0.982566902,98.25669016
30159, Tehuipango,29686,58,0.998046217,99.80462171
30161, Tempoal,34408,194,0.994361776,99.43617763
30162, Tenampa,6448,96,0.985111663,98.51116625
30163, Tenochtitlán,5040,47,0.990674603,99.06746032
30164, Teocelo,16957,242,0.985728608,98.57286077
30165, Tepatlaxco,8925,100,0.988795518,98.87955182
30166, Tepetlán,9405,100,0.989367358,98.93673578
30167, Tepetzintla,14619,102,0.993022779,99.30227786
30168, Tequila,16343,82,0.994982561,99.49825613
30170, Texcatepec,10824,100,0.990761271,99.07612712
30171, Texhuacán,5575,32,0.99426009,99.42600897
30172, Texistepec,19925,152,0.992371393,99.23713927
30173, Tezonapa,54537,370,0.993215615,99.32156151
30174, Tierra Blanca,95602,2056,0.978494174,97.84941738
30175, Tihuatlán,92726,1269,0.986314518,98.6314518
30180, Tlachichilco,10900,100,0.990825688,99.08256881
30176, Tlacojalpan,4489,28,0.993762531,99.37625306
30177, Tlacolulan,11685,150,0.98716303,98.71630295
30178, Tlacotalpan,12898,169,0.986897193,98.68971934
30179, Tlacotepec de Mejía,4284,24,0.994397759,99.43977591
30181, Tlalixcoyan,37795,919,0.975684614,97.56846144
30182, Tlalnelhuayocan,19664,228,0.988405207,98.84052075
30024, Tlaltetela,16485,454,0.972459812,97.2459812
30183, Tlapacoyan,61377,1025,0.983299933,98.32999332
30184, Tlaquilpa,7933,150,0.981091643,98.10916425
30185, Tlilapan,5548,72,0.98702235,98.70223504
30186, Tomatlán,7197,93,0.987077949,98.70779491
30187, Tonayán,6105,43,0.992956593,99.2956593
30188, Totutla,17217,349,0.979729337,97.97293373
30207, Tres Valles,44978,563,0.987482769,98.74827694
30189, Tuxpan,154600,4107,0.97343467,97.34346701
30190, Tuxtilla,2258,21,0.990699734,99.06997343
30191, Ursulo Galván,30097,666,0.977871549,97.78715487
30210, Uxpanapa,30891,332,0.989252533,98.92525331
30192, Vega de Alatorre,20204,353,0.982528212,98.25282122
30193, Veracruz,607209,18751,0.969119364,96.91193642
30194, Villa Aldama,12492,150,0.987992315,98.79923151
30087, Xalapa,488531,14471,0.970378543,97.0378543
30092, Xico,39623,415,0.989526285,98.95262852
30195, Xoxocotla,5900,10,0.998305085,99.83050847
30196, Yanga,17902,245,0.986314378,98.63143783
30197, Yecuatla,11205,128,0.988576528,98.85765283
30198, Zacualpan,6788,42,0.99381261,99.38126105
30199, Zaragoza,11899,163,0.98630137,98.63013699
30200, Zentla,12581,180,0.985692711,98.56927112
30201, Zongolica,45028,481,0.989317758,98.93177578
30202, Zontecomatlán de López y Fuentes,14644,109,0.992556679,99.25566785
30203, Zozocolco de Hidalgo,14524,66,0.995455797,99.54557973
31001, Abalá,6550,287,0.956183206,95.61832061
31002, Acanceh,16772,217,0.98706177,98.70617696
31003, Akil,12285,234,0.980952381,98.0952381
31004, Baca,6195,172,0.972235674,97.22356739
31005, Bokobá,2167,33,0.984771574,98.47715736
31006, Buctzotz,9159,164,0.982094115,98.20941151
31007, Cacalchén,7490,118,0.984245661,98.42456609
31008, Calotmul,3949,11,0.997214485,99.72144847
31009, Cansahcab,4466,78,0.982534707,98.25347067
31010, Cantamayec,2755,8,0.997096189,99.70961887
31011, Celestún,8389,36,0.995708666,99.57086661
31012, Cenotillo,3736,25,0.993308351,99.33083512
31016, Chacsinkín,3104,10,0.996778351,99.67783505
31017, Chankom,4686,31,0.99338455,99.33845497
31018, Chapab,3385,106,0.968685377,96.86853767
31019, Chemax,38934,289,0.992577182,99.25771819
31021, Chichimilá,9406,90,0.990431639,99.04316394
31020, Chicxulub Pueblo,4497,75,0.983322215,98.33222148
31022, Chikindzonot,4363,12,0.997249599,99.72495989
31023, Chocholá,4863,50,0.989718281,98.97182809
31024, Chumayel,3244,13,0.995992602,99.59926017
31013, Conkal,16671,394,0.976366145,97.63661448
31014, Cuncunul,1714,35,0.97957993,97.957993
31015, Cuzamá,5560,25,0.995503597,99.55035971
31025, Dzán,6003,113,0.981176079,98.11760786
31026, Dzemul,3622,110,0.969630039,96.96300387
31027, Dzidzantún,8345,176,0.978909527,97.89095267
31028, Dzilam de Bravo,2936,74,0.97479564,97.47956403
31029, Dzilam González,6240,112,0.982051282,98.20512821
31030, Dzitás,4015,14,0.996513076,99.6513076
31031, Dzoncauich,2818,14,0.995031938,99.50319375
31032, Espita,16779,127,0.992431015,99.2431015
31033, Halachó,21255,264,0.987579393,98.75793931
31034, Hocabá,6514,32,0.995087504,99.50875038
31035, Hoctún,6384,61,0.990444862,99.04448622
31036, Homún,8090,163,0.979851669,97.98516687
31037, Huhí,5250,44,0.991619048,99.16190476
31038, Hunucmá,35137,716,0.97962262,97.962262
31039, Ixil,4186,118,0.971810798,97.18107979
31040, Izamal,28555,452,0.984170898,98.41708983
31041, Kanasín,141939,3191,0.977518511,97.75185115
31042, Kantunil,5553,76,0.986313704,98.63137043
31043, Kaua,3405,25,0.992657856,99.26578561
31044, Kinchil,7530,123,0.983665339,98.36653386
31045, Kopomá,2677,32,0.988046321,98.80463205
31046, Mama,3296,156,0.952669903,95.26699029
31047, Maní,5968,98,0.983579088,98.35790885
31048, Maxcanú,23991,266,0.988912509,98.89125089
31049, Mayapán,3965,13,0.996721311,99.67213115
31050, Mérida,995129,33111,0.966726927,96.67269269
31051, Mocochá,3430,120,0.965014577,96.50145773
31052, Motul,37804,536,0.985821606,98.58216062
31053, Muna,13494,141,0.989550912,98.95509115
31054, Muxupip,2990,55,0.981605351,98.16053512
31055, Opichén,7080,28,0.996045198,99.60451977
31056, Oxkutzcab,33854,586,0.982690376,98.26903763
31057, Panabá,7766,96,0.987638424,98.76384239
31058, Peto,25954,195,0.992486707,99.24867073
31059, Progreso,66008,1944,0.970549024,97.05490244
31060, Quintana Roo,976,9,0.990778689,99.07786885
31061, Río Lagartos,3974,31,0.992199295,99.21992954
31062, Sacalum,4962,147,0.970374849,97.03748489
31063, Samahil,5631,158,0.971941041,97.19410407
31065, San Felipe,2118,44,0.979225685,97.92256846
31064, Sanahcat,1701,16,0.990593768,99.05937684
31066, Santa Elena,4220,366,0.913270142,91.32701422
31067, Seyé,10053,238,0.976325475,97.6325475
31068, Sinanché,3206,31,0.99033063,99.03306301
31069, Sotuta,8967,176,0.980372477,98.03724769
31070, Sucilá,3971,19,0.995215311,99.5215311
31071, Sudzal,1949,4,0.997947665,99.79476655
31072, Suma,1857,26,0.985998923,98.5998923
31073, Tahdziú,5854,50,0.991458832,99.14588316
31074, Tahmek,3774,74,0.980392157,98.03921569
31075, Teabo,6921,155,0.977604392,97.76043924
31076, Tecoh,17939,225,0.987457495,98.74574948
31077, Tekal de Venegas,2683,43,0.983973164,98.39731644
31078, Tekantó,3747,11,0.997064318,99.70643181
31079, Tekax,45062,623,0.986174604,98.61746039
31080, Tekit,11020,161,0.9853902,98.53901996
31081, Tekom,3355,6,0.998211624,99.82116244
31082, Telchac Pueblo,3512,30,0.991457859,99.14578588
31083, Telchac Puerto,1915,27,0.985900783,98.59007833
31084, Temax,7037,86,0.987778883,98.7778883
31085, Temozón,16680,124,0.992565947,99.25659472
31086, Tepakán,2133,22,0.989685888,98.96858884
31087, Tetiz,5464,67,0.987737921,98.77379209
31088, Teya,1917,12,0.993740219,99.37402191
31089, Ticul,40495,850,0.979009754,97.90097543
31090, Timucuy,7503,86,0.988537918,98.85379182
31091, Tinum,12700,237,0.981338583,98.13385827
31092, Tixcacalcupul,7888,21,0.997337728,99.73377282
31093, Tixkokob,18420,362,0.980347448,98.03474484
31094, Tixmehuac,5444,28,0.994856723,99.4856723
31095, Tixpéhual,5690,117,0.97943761,97.94376098
31096, Tizimín,80672,1039,0.987120686,98.71206862
31097, Tunkás,3684,73,0.980184582,98.0184582
31098, Tzucacab,15346,131,0.991463574,99.14635736
31099, Uayma,4191,9,0.997852541,99.78525412
31100, Ucú,4049,109,0.973079773,97.30797728
31101, Umán,69147,1707,0.975313463,97.53134626
31102, Valladolid,85460,1912,0.97762696,97.762696
31103, Xocchel,3451,64,0.981454651,98.14546508
31104, Yaxcabá,16350,62,0.996207951,99.62079511
